dataset,name,height,width,area_frac,n_lesions,largest_frac
etis-larib,61,966,1225,0.04733088266362446,1,0.04733088266362446
etis-larib,62,966,1225,0.04171377867917353,1,0.04171377867917353
etis-larib,63,966,1225,0.1669480711539274,1,0.1669480711539274
etis-larib,64,966,1225,0.15915071618709595,1,0.15915071618709595
etis-larib,65,966,1225,0.039017196940888156,1,0.039017196940888156
etis-larib,66,966,1225,0.17544344445852875,1,0.17544344445852875
etis-larib,67,966,1225,0.03623103899945071,1,0.03623103899945071
etis-larib,68,966,1225,0.01728229179870706,1,0.01728229179870706
etis-larib,69,966,1225,0.004329234799509866,1,0.004329234799509866
etis-larib,7,966,1225,0.008252841509274517,1,0.008252841509274517
etis-larib,70,966,1225,0.0023526429205222464,1,0.0023526429205222464
etis-larib,71,966,1225,0.006661596315544851,1,0.006661596315544851
etis-larib,72,966,1225,0.004973169391980395,1,0.004973169391980395
etis-larib,73,966,1225,0.0030726327798200025,1,0.0030726327798200025
etis-larib,74,966,1225,0.005779355220349009,1,0.005779355220349009
etis-larib,75,966,1225,0.007415388515654709,1,0.007415388515654709
etis-larib,76,966,1225,0.004472894747961296,1,0.004472894747961296
etis-larib,77,966,1225,0.003720792664892044,1,0.003720792664892044
etis-larib,78,966,1225,0.0025013732200954916,1,0.0025013732200954916
etis-larib,79,966,1225,0.003076858072421515,1,0.003076858072421515
etis-larib,8,966,1225,0.009028605230912241,1,0.009028605230912241
etis-larib,80,966,1225,0.009945493725440487,1,0.009945493725440487
etis-larib,81,966,1225,0.0881134068534246,1,0.0881134068534246
etis-larib,82,966,1225,0.02904212616723708,1,0.02904212616723708
etis-larib,83,966,1225,0.06914691342375459,1,0.06914691342375459
etis-larib,84,966,1225,0.08095914142054338,1,0.08095914142054338
etis-larib,85,966,1225,0.0572637005112604,1,0.0572637005112604
etis-larib,86,966,1225,0.02943169814509655,1,0.02943169814509655
etis-larib,87,966,1225,0.06975873579245363,1,0.06975873579245363
etis-larib,88,966,1225,0.05263108970296193,1,0.05263108970296193
etis-larib,89,966,1225,0.0033109392825453163,1,0.0033109392825453163
etis-larib,9,966,1225,0.005787805805552035,1,0.005787805805552035
etis-larib,90,966,1225,0.005026408078759454,1,0.005026408078759454
etis-larib,91,966,1225,0.05800650695060633,1,0.05800650695060633
etis-larib,92,966,1225,0.034627117927916506,1,0.034627117927916506
etis-larib,93,966,1225,0.009750285207250601,1,0.009750285207250601
etis-larib,94,966,1225,0.007329192546583851,1,0.007329192546583851
etis-larib,95,966,1225,0.005572315882874889,1,0.005572315882874889
etis-larib,96,966,1225,0.0051480965056830185,1,0.0051480965056830185
etis-larib,97,966,1225,0.006508640723370093,1,0.006508640723370093
etis-larib,98,966,1225,0.008291714201208434,1,0.008291714201208434
etis-larib,99,966,1225,0.018594667680736893,1,0.018594667680736893
