name,height,width,img_h,img_w,area_frac,n_polyps_mask,n_bbox,compactness,sessile,size_bin,size_tertile,fold,split
cju7ajnbo1gvm098749rdouk0,546,626,546,626,0.2267083289447506,1,2,0.748729903291316,False,large,large,1,train
cju7aklv31h4309871m29l4e7,529,615,529,615,0.1020117724806737,1,1,0.8265692957066693,False,large,medium,0,test
cju7alcgr1lsr0871riqk84z7,530,622,530,622,0.0976612267184371,1,1,0.8315631430394723,False,medium,medium,1,train
cju7amjna1ly40871ugiokehb,531,552,531,552,0.1418092742705859,1,1,0.8069101939565071,False,large,medium,1,train
cju7ap09p1kz10850ldccjebj,546,626,546,626,0.0493071890835469,1,1,0.7641167827664275,True,medium,small,4,train
cju7apr0c1qqm0755s7msqot4,530,584,530,584,0.1322887050917549,1,1,0.8221439974119321,False,large,medium,1,train
cju7aqkue1i2k09879uzcpt8r,530,621,530,621,0.0602193662078813,1,1,0.733642837983881,False,medium,small,4,train
cju7arvfe1ldu0850erdmphgj,529,622,529,622,0.1519915632844838,1,1,0.7796741546424235,False,large,medium,3,train
cju7atnm31if40817pqclnjer,531,622,531,622,0.1621402316808061,1,1,0.4541325685308803,False,large,medium,4,train
cju7avvi51iox0817ym55y6tt,546,626,546,626,0.5174343760605742,1,1,0.6504870863079598,False,large,large,3,train
cju7awzmu1ncs0871hziy65zx,527,592,527,592,0.0797957587568593,1,1,0.85143712345269,False,medium,medium,4,train
cju7azuu31mia0801pf9ib5ed,530,605,530,605,0.070070169967254,1,1,0.778566288586269,False,medium,small,0,test
cju7b10ce1mnm08011c5bwyr4,530,622,530,622,0.1702360007280228,1,1,0.7381243301692718,False,large,large,4,train
cju7b1ygu1msd0801hywhy0mc,530,617,530,617,0.1504418825112382,1,1,0.6444479632093663,True,large,medium,3,train
cju7b2l561oas0871decgslaf,531,569,531,569,0.087721214407938,1,1,0.8395378134866689,False,medium,medium,0,test
cju7b3f5h1sm40755i572jden,531,622,531,622,0.1469653205442621,1,1,0.6596106012074165,False,large,medium,4,train
cju7b4mtw1n9n080186209f3d,528,600,528,600,0.0426199494949494,1,1,0.8241627062315364,False,medium,small,4,train
cju7b5afm1nfw0801xqm8bf8q,531,599,531,599,0.0565946382703124,1,1,0.8343156420920856,False,medium,small,2,train
cju7b9vcs1luz0987ta60j1dy,547,626,547,626,0.1308151929490511,1,1,0.8345622365267378,False,large,medium,2,train
cju7bb3ss1uoo0755pmhyco7t,529,502,529,502,0.1693566000647692,1,1,0.828754316319821,False,large,large,1,train
cju7bc95p1mdm0817yqj5jc6j,529,622,529,622,0.0872148505643725,1,1,0.7254968186198227,False,medium,medium,2,train
cju7bd1qu1mx409877xjxibox,530,570,530,570,0.0937140019860973,1,1,0.8557300737951893,False,medium,medium,2,train
cju7bduyq1rjf08719giru9ho,508,622,508,622,0.1198951819125503,1,1,0.8625308044521338,True,large,medium,2,val
cju7bf1lp1shi081835vs84lc,530,570,530,570,0.3630552797087057,1,1,0.6790845514445077,False,large,large,2,train
cju7bfx651qr80801cs7epotb,528,622,528,622,0.1838552323881906,1,1,0.7621784240141712,False,large,large,1,train
cju7bgnvb1sf808717qa799ir,528,590,528,590,0.1873234463276836,1,1,0.7965196346132708,False,large,large,0,test
cju7bmi1v1pnj0987pa52jjok,530,614,530,614,0.1348073259172761,1,1,0.8358083066742951,False,large,medium,2,train
cju7cl8zm1xcu0817ado0jpas,530,570,530,570,0.3361800728235684,1,1,0.7295416363088074,False,large,large,0,test
cju7cp6dw244p0818gncdol4m,530,622,530,622,0.0360249954498574,1,1,0.8307307155883044,False,medium,small,2,train
cju7cq6su27qv075574dir0r3,530,622,530,622,0.1306194260753503,1,1,0.6603915715977668,False,large,medium,1,train
cju7crgxa28550755wbsgqkel,504,622,504,622,0.1455207216863165,1,1,0.7568961828919948,False,large,medium,2,train
cju7csvlb22fr0850lvm45n3x,530,622,530,622,0.2940514469453376,1,1,0.5979694725475796,False,large,large,2,train
cju7ctvqn25dy08186g442m1r,531,622,531,622,0.138212194427792,1,1,0.5378049111249782,False,large,medium,4,train
cju7cue9b232j0801qdzk1ykj,528,613,528,613,0.0866052449453754,1,1,0.8359225904462987,True,medium,medium,0,test
cju7cufm7298k0755j09uf3of,531,614,531,614,0.1181962617395731,1,1,0.866779954154892,False,large,medium,4,train
cju7d1tvt25bu08019dvw3uff,531,571,531,571,0.2781158373488214,1,1,0.6914267749764951,False,large,large,0,test
cju7d2q1k27nf08715zshsckt,530,620,530,620,0.2189774802191113,1,1,0.7028912732187821,False,large,large,3,train
cju7d3oc82cho0755dajlwldz,529,622,529,622,0.172050036773868,1,1,0.7946833053069271,False,large,large,4,train
cju7d4jk723eu0817bqz2n39m,530,615,530,615,0.1257186685074398,1,1,0.7855617142530295,False,large,medium,2,train
cju7d5m0p23kn09871rk7pu3v,531,563,531,563,0.3803306874324726,1,1,0.645498132294962,False,large,large,0,test
cju7d6ux323ze0987xos3srkx,527,621,527,621,0.3737804300464147,1,1,0.6606570540015673,False,large,large,4,train
cju7d7aut2a2p0818z4uxc6cd,530,621,530,621,0.0169568255704432,1,1,0.7754499232297988,False,small,small,4,train
cju7d7tly27h408016fyp5nr7,528,528,528,528,0.1561890208907254,1,1,0.7467219997062793,False,large,medium,0,test
cju7d8m3b2e210755l8fj1yph,528,619,528,619,0.2705518431487737,1,1,0.7348469370437924,False,large,large,3,train
cju7d9seq29zd0871nzl2uu5m,528,622,528,622,0.2255097193802981,1,1,0.6475371321462072,False,large,large,4,train
cju7da88w2eod0755wejzynvt,484,622,484,622,0.0345526294810129,1,1,0.8643741231860071,True,medium,small,4,train
cju7db7lp2f400755tntd1ohf,522,612,522,612,0.2639890566699221,1,1,0.6397321865758349,True,large,large,1,train
cju7dbppn28nx085097654msi,546,626,546,626,0.2955915224285831,1,1,0.8468522502701166,False,large,large,0,test
cju7dda8w2br20818zhsuz8s7,530,564,530,564,0.3673892680315803,1,1,0.7356319389427503,False,large,large,3,train
cju7ddtz729960801uazp1knc,528,622,528,622,0.172467236675436,1,2,0.8089380504106007,False,large,large,0,test
cju7deifq2fzn0755lc8idyh8,547,626,547,626,0.0783068844875621,1,1,0.6820304062629633,False,medium,medium,2,train
cju7dff9529h208503w60lbil,530,619,530,619,0.5120279208705459,1,1,0.693985978505024,False,large,large,1,train
cju7dglf226g50987ohbthl19,528,621,528,621,0.168871687893427,1,1,0.3910658345177356,True,large,large,1,train
cju7dhpsc2dnn0818025m6857,531,554,531,554,0.4917565794393794,1,1,0.7138941845585557,False,large,large,0,test
cju7dizi82h2i0755doucgnt3,529,622,529,622,0.0754624085971833,1,1,0.6979104019693088,False,medium,small,0,test
cju7dlk532dsh0871zvr6qz0r,547,627,547,627,0.1852995460231099,1,1,0.7849429678402364,False,large,large,3,val
cju7dmlgf2ebw0871ieqas5fh,529,608,529,608,0.087118197194309,3,3,0.3265931913751233,False,medium,medium,0,test
cju7dn24o296i09871qfxb8s2,547,626,547,626,0.148401679798611,1,1,0.7388581831196311,False,large,medium,1,train
cju7do8c72dbo0801vxfzxdc4,547,626,547,626,0.0410750477481003,1,1,0.8316561736199918,True,medium,small,2,train
cju7dp3dw2k4n0755zhe003ad,546,626,546,626,0.0651938583248487,1,1,0.7378078418068823,False,medium,small,1,val
cju7dqcwi2dz00850gcmr2ert,528,622,528,622,0.054525358082432,1,1,0.8612828183960529,True,medium,small,1,train
cju7druhp2gp308715i6km7be,546,626,546,626,0.3221921848119931,1,1,0.4485835942475472,False,large,large,2,train
cju7dsrtb2f8i085064kwugfk,530,584,530,584,0.0835939519255621,1,1,0.6643704414494654,False,medium,medium,0,test
cju7dtb1e2j0t0818deq51ib3,528,622,528,622,0.1614172269316963,1,1,0.7754993683094098,False,large,medium,1,train
cju7dubap2g0w0801fgl42mg9,528,623,528,623,0.2532133129043241,1,1,0.6450308196004544,False,large,large,3,train
cju7dvl5m2n4t0755hlnnjjet,530,537,530,537,0.0277080917747092,1,1,0.8504231422182317,False,medium,small,3,val
cju7dwe282dc309876rco45ts,530,622,530,622,0.3184371776982345,1,1,0.6581901934539088,False,large,large,4,train
cju7dxffn2eam0817qxosfwch,546,626,546,626,0.1743408348839658,1,1,0.5070353776885852,False,large,large,2,train
cju7dymur2od30755eg8yv2ht,530,622,530,622,0.1407177091548868,1,1,0.7299266740379585,False,large,medium,1,train
cju7dz5yy2i7z0801ausi7rna,529,619,529,619,0.0288195791126,1,1,0.7943058391758987,True,medium,small,3,val
cju7ea4om2l910801bohqjccy,546,626,546,626,0.0563172184577935,1,1,0.6536719489790493,False,medium,small,3,train
cju7ebe962hr409872ovibahw,530,622,530,622,0.4367287508341928,1,1,0.5327427212966377,False,large,large,0,test
cju7ecl9i2i060987xawjp4l0,529,622,529,622,0.2355654969942681,1,1,0.6665381480986845,False,large,large,3,train
cju7eea9b2m0z0801ynqv1fqu,1012,1224,1012,1224,0.1134418029398847,2,2,0.396097126088457,False,large,medium,3,train
cju7efffp2ivf0817etg3jehl,546,626,546,626,0.4357131154255755,1,1,0.7913487228045547,False,large,large,2,train
cju7ehljc2or70871261br8ai,531,569,531,569,0.545589943701409,1,1,0.6714372603684373,False,large,large,2,train
cju7ejm2l2ncl0801wq6y84nw,546,626,546,626,0.0679966997858371,1,1,0.7049681787624327,False,medium,small,1,train
cju7ekbo32pft0871fv7kzwb9,521,571,521,571,0.0304614257238034,1,1,0.821170675392874,False,medium,small,2,train
cju7el6xv2k520817qxx9wdr5,546,626,546,626,0.2520392280775667,1,1,0.8446296642095233,False,large,large,4,val
cju7emdni2py40871ivhxjtut,529,622,529,622,0.3543238167020222,1,1,0.6557456476829475,False,large,large,0,test
cju7eotqi2qea0871y8yc7tqh,546,626,546,626,0.6514499877119685,1,1,0.4612904837573017,False,large,large,1,val
cju7epwj82koz098713apjnzo,528,622,528,622,0.0711962876351944,1,1,0.8372647434535196,False,medium,small,0,test
cju7er4kc2opa0801anuxc0eb,528,622,528,622,0.1730670856474715,1,1,0.7670103791238198,False,large,large,4,train
cju7es23b2vcp0755gpbm9s7v,529,584,529,584,0.3737181811119455,1,1,0.8376847295475256,False,large,large,1,train
cju7et17a2vjk0755e743npl1,546,626,546,626,0.0405300237568608,2,2,0.326259585302551,True,medium,small,0,test
cju7etr3y2p4t0801cdzjj8ab,528,623,528,623,0.0805881852230166,1,1,0.8134431230409334,True,medium,medium,4,train
cju7eueum2oqn0850rodmx8zo,530,562,530,562,0.0846169341301282,1,1,0.8100679066433859,False,medium,medium,1,train
cju7ev2b12owa08500bpfpwyw,530,622,530,622,0.1916095370988291,1,1,0.6760536573157129,False,large,large,0,test
cju7evxt12m730987rxivne3x,528,510,528,510,0.3791221033868093,1,1,0.7432182039679178,False,large,large,0,test
cju7ey10f2rvf0871bwbi9x82,530,622,530,622,0.0591548868531214,1,1,0.8152644413845744,False,medium,small,1,train
cju7ez7r22qbc08015xfoz2wb,530,612,530,612,0.3296306572943643,1,1,0.7440924071743296,False,large,large,2,val
cju7ezs7g2mxm098787atbran,530,622,530,622,0.0471849784626585,1,1,0.8183960690352237,False,medium,small,3,val
cju7f0ec32txj08184asb8w5f,445,604,445,604,0.0668464915544311,1,1,0.8784908839936346,False,medium,small,2,train
cju7f4sc62xqj075597xpmuoy,547,626,547,626,0.139698967940144,1,1,0.8678455447622564,False,large,medium,0,test
cju7f5ghb2r5s0801chwkxxh9,1010,1220,1010,1220,0.2979037493913326,1,1,0.8218689288114684,False,large,large,0,test
cju7f6cqy2ur20818t1saazbm,546,626,546,626,0.1271313883134969,1,1,0.7158571505721407,True,large,medium,0,test
cju7f900s2o0k08175gl1giid,529,622,529,622,0.1842461964879436,1,1,0.6611661516540199,False,large,large,3,train
cju7f9umg2olj0987fj5y285w,529,622,529,622,0.1464086214966052,1,1,0.7968672560240238,False,large,medium,3,train
cju7fazv92ywx0755xov2erga,528,605,528,605,0.3342536939644377,1,1,0.8876847086940554,False,large,large,1,train
cju7fbndk2sl608015ravktum,530,569,530,569,0.1104685479324866,1,1,0.8105547366277599,False,large,medium,1,train
cju7fcgbe2z3p07550vaflqdb,530,620,530,620,0.0951795496043822,1,1,0.8668346780809177,False,medium,medium,0,test
cju7fd6yt2p740987wkr8exo1,530,613,530,613,0.0309027670903998,1,1,0.8791877409961898,False,medium,small,2,train
cju7fen322ou10817ziqkob4k,528,622,528,622,0.1186056708564747,3,3,0.3009409271193063,False,large,medium,1,train
cju7ff97z2ow40817u2r83my5,529,622,529,622,0.0285924422103222,1,1,0.8591162526766838,False,medium,small,3,train
cju7flevb2wii08188otgs9p2,528,600,528,600,0.6601483585858586,1,1,0.8164363016812561,False,large,large,4,train
cju7fmvpk2q170987v6i3ola8,531,620,531,620,0.1839226049450215,1,1,0.7426668987115448,False,large,large,3,train
cju7fnfv02tt90801djnix9m8,528,622,528,622,0.0190276965799473,1,1,0.8327648650072105,True,small,small,4,train
cju7fob3x301u0755x985pmmq,528,577,528,577,0.1183564413633737,1,1,0.6975304864038867,False,large,medium,4,train
cju7fpfzq2wyf0818xxd1oziv,530,570,530,570,0.2067229394240317,1,1,0.6973349366993047,True,large,large,2,train
cju7fq7mm2pw508176uk5ugtx,506,571,506,571,0.3014335850702256,1,1,0.8316866569116964,False,large,large,2,train
cju7frtqu2xa20818wq8r9fzf,531,619,531,619,0.177861139253215,1,1,0.5660505236932433,False,large,large,0,test
cju7g7ba42z310987bqzbi2bq,530,588,530,588,0.3684732383519445,1,1,0.6111984888504167,False,large,large,4,train
cju83h9ysjwe808716nt35oah,531,571,531,571,0.0467676557794994,1,1,0.734588262615124,True,medium,small,1,train
cju83ipu3jwpx0801z5pvguf8,529,622,529,622,0.0304037831496666,1,1,0.6314545812619884,False,medium,small,0,test
cju83k8fyjsxr0817d6nxs6r4,528,621,528,621,0.1107207339091397,1,1,0.6710825748390977,False,large,medium,1,val
cju83kxitjv340987z09m0ezy,546,626,546,626,0.0402608573535091,1,1,0.7790262961772928,True,medium,small,4,train
cju83mki1jv5w0817kubxm31r,547,625,547,625,0.2656877513711151,1,1,0.6290047309453909,True,large,large,2,train
cju83nwu1jxte0987h1krpfmv,528,621,528,621,0.0941815497974918,1,1,0.8264198919629894,False,medium,medium,0,test
cju83qd0yjyht0817ktkfl268,531,572,531,572,0.4202059710534286,1,1,0.6447747429062167,False,large,large,1,train
cju83rcnzkbsj0755x5anfrcg,529,572,529,572,0.0919963779132021,1,1,0.8820432469346872,False,medium,medium,0,test
cju83syhdk6gs0801rf1rekdl,546,626,546,626,0.0921046472164683,1,1,0.854833058968442,False,medium,medium,3,train
cju83u9ftk3ni0987qnhlcinv,476,576,476,576,0.3041075805322129,1,1,0.7411329048873089,False,large,large,1,train
cju83vvmik9wa08710yeh7cuk,530,570,530,570,0.0720026481297583,1,1,0.774405336231338,False,medium,small,4,train
cju83wwn1k55e0850kw6i2d81,527,622,527,622,0.0702514384033874,1,1,0.812129226934168,False,medium,small,3,train
cju83yddek68q0850d2x7zfkm,529,622,529,622,0.1776238610737969,1,1,0.802303605708625,False,large,large,3,train
cju8402x1kcy70801t6kz6bdi,547,626,547,626,0.1695773051965119,1,1,0.8351508754441764,False,large,large,3,train
cju8418jhkf7d0818ga2v0xq0,546,626,546,626,0.4135419958103664,1,1,0.7987675847368088,False,large,large,3,val
cju8432cmkgq90871cxe4iptl,546,626,546,626,0.3007320155882456,1,1,0.7769187313374254,False,large,large,0,test
cju843yjskhq30818qre4rwm2,437,547,437,547,0.0547483883383046,1,1,0.5986439037458026,False,medium,small,3,train
cju846ec0kj7z08012o10klrb,530,616,530,616,0.0985665278118108,1,1,0.702918515972085,False,medium,medium,1,train
cju847pxykriq0755268ktrk2,531,606,531,606,0.2128091340207467,1,1,0.4426579934952813,False,large,large,4,train
cju849c23kgnk0817cgv2hw1e,531,622,531,622,0.0804706281299011,1,1,0.8275292221023216,False,medium,medium,3,train
cju84aoa3ktwn0755pfl4gfwd,547,626,547,626,0.3438476499757609,1,1,0.7456009152603148,False,large,large,3,train
cju84dsvaklpx098750hp83x4,530,570,530,570,0.3820622310493214,1,1,0.5973937177920035,False,large,large,3,train
cju84ffdzkrjn08183jh1fxmb,529,616,529,616,0.0769584857486558,1,1,0.7985637639807635,False,medium,small,2,train
cju84gpefknwm098714oq8q61,528,622,528,622,0.1318358423462925,1,1,0.7690191783122687,False,large,medium,3,train
cju84hibuktj80871u519o71q,529,622,529,622,0.0628194919735714,1,1,0.8657993751125004,False,medium,small,0,test
cju84ih17kp5l09876bkooocl,531,622,531,622,0.1101937132511005,1,1,0.7265322222159685,False,large,medium,4,train
cju84jdl9kv0i0871eog9b3i9,1070,1348,1070,1348,0.2155377298316647,1,1,0.7430911410484125,False,large,large,4,train
cju84kplnl1y30755ropua1b0,528,622,528,622,0.4891631345610445,1,1,0.6524279561616285,False,large,large,3,train
cju8567gdlcbq0801dwwyo2jt,530,570,530,570,0.3009268454154253,1,1,0.8031726342784714,False,large,large,2,train
cju857ad0l88m0817qx4cwxnf,529,623,529,623,0.1270333498196117,1,1,0.7673406205331635,False,large,medium,0,test
cju858eswlepn0871pzvdrhj1,530,570,530,570,0.2261436610393909,1,1,0.8136834698392317,False,large,large,0,test
cju85a8h8llwm07559wxg4t5w,529,622,529,622,0.0587439748600465,1,1,0.7628495859183647,False,medium,small,1,train
cju85bf1algsq0871y9gtlq97,528,475,528,475,0.085023923444976,1,1,0.6452271513857087,False,medium,medium,1,train
cju85c2d4ln1b0755zz1z3onx,531,599,531,599,0.0133241529353693,1,1,0.8563445491071736,True,small,small,2,train
cju85citjlnfm0755i4rk5tqj,547,623,547,623,0.0234520117025303,1,1,0.8581902261120982,True,medium,small,2,train
cju85dx63lic408017f0l0400,528,595,528,595,0.0308123249299719,1,1,0.8478494191391487,True,medium,small,1,train
cju85fc11ljr40818edpb0inh,528,607,528,607,0.3188276920772802,1,1,0.7672109218678044,False,large,large,3,train
cju85hguellg50818kwu3s8d1,528,622,528,622,0.3996912452499269,1,1,0.8382692973479932,False,large,large,3,val
cju85ia1slh220987y7c20sm2,528,622,528,622,0.0733277306830361,1,1,0.8742183876438757,False,medium,small,0,test
cju85je7vlht70817c9jcjwi4,1011,1220,1011,1220,0.3582315837265489,1,1,0.7066547461119222,False,large,large,4,train
cju85l4yjlops0801fvmnwptf,531,570,531,570,0.3502461426636271,1,1,0.6634190232029492,False,large,large,1,train
cju85mpuglq8k0818d2it6hzb,546,615,546,615,0.1801899997021948,1,1,0.7733119895614945,False,large,large,0,test
cju85nr8elly209872w9n5m0s,529,615,529,615,0.0609986629166858,1,1,0.8698773210563437,False,medium,small,3,train
cju85omszllp30850b6rm9mi3,531,622,531,622,0.1225134884734863,1,1,0.8061246241645202,False,large,medium,4,train
cju85plp7lmkw0850rx42jdpf,530,596,530,596,0.3067873876155502,1,1,0.733895612944269,False,large,large,0,test
cju85qefyln6v0850szeb9byi,529,570,529,570,0.384190627798229,1,1,0.777280591300729,False,large,large,0,test
cju85rkbnlo1c08503uxcpax1,531,622,531,622,0.1710901593184006,1,1,0.7712534638482973,False,large,large,1,train
cju87kbcen2av0987usezo8kn,530,591,530,591,0.0609392459215273,2,2,0.4325607840351509,False,medium,small,0,test
cju87li0zn3yb0817kbwgjiz8,449,562,449,562,0.6329367752776038,1,1,0.7219076490744231,False,large,large,3,val
cju87mrypnb1e0818scv1mxxg,530,615,530,615,0.0407853965332106,1,1,0.7530431697539078,True,medium,small,2,train
cju87nkyrnb970801q84m47yt,530,620,530,620,0.0916494217894096,1,1,0.7865803534574876,False,medium,medium,3,train
cju87ox0kncom0801b98hqnd2,546,626,546,626,0.0651207152804596,1,1,0.8400488182990349,False,medium,small,4,val
cju87q6yoneim0871dl4phvkd,546,626,546,626,0.2584173015482919,1,1,0.6354024316628807,False,large,large,0,test
cju87r56lnkyp0755hz30leew,429,566,429,566,0.3080547250158557,1,1,0.8522704039164126,False,large,large,4,train
cju87tyddnnad0755bj0wxahe,477,551,477,551,0.4514566616063037,1,1,0.7447400980580953,False,large,large,1,train
cju87vqa0ndwg0850onjdz7ol,530,556,530,556,0.6733168182435184,1,1,0.6794461770421473,False,large,large,0,test
cju87xn2snfmv0987sc3d9xnq,530,604,530,604,0.1649194052230413,1,1,0.4595372872261839,False,large,medium,0,test
cju87z6o6nh73085045bzsx6o,530,622,530,622,0.1172177394891706,1,1,0.8063112875918593,False,large,medium,1,train
cju87zv8lni0o0850hbbecbq6,528,622,528,622,0.0141771411867874,1,1,0.7682688416619032,True,small,small,3,train
cju8828oxnool0801qno9luhr,528,622,528,622,0.1907763324563967,1,1,0.7497619042473059,False,large,large,4,train
cju884985nlmx0817vzpax3y4,529,581,529,581,0.0184025326257772,2,2,0.405198584013247,True,small,small,3,val
cju885ikhnmkn09878s2lqtuh,530,570,530,570,0.0992816948030453,1,1,0.8248855214027702,False,medium,medium,4,train
cju886ryxnsl50801r93jai7q,530,622,530,622,0.1280865133774191,1,1,0.8072467622283349,True,large,medium,1,train
cju887ftknop008177nnjt46y,528,619,528,619,0.0362663386694081,1,1,0.757254501107146,True,medium,small,2,train
cju888fr7nveu0818r9uwtiit,530,571,530,571,0.131510425271784,1,1,0.7241471390568126,False,large,medium,2,val
cju88aq6vo1ij0755c2ey7z7n,530,570,530,570,0.2396425024826216,1,1,0.8570512166512284,False,large,large,3,train
cju88cddensj00987788yotmg,531,622,531,622,0.0565153414355005,1,1,0.8623909716387722,False,medium,small,1,train
cju88evxanv9r08176zkeovec,530,570,530,570,0.1429294935451837,1,1,0.4052958774727964,False,large,medium,2,train
cju88fpm4o0tl0871w1i6a4ds,423,611,423,611,0.023246006043652,1,1,0.7760515331197217,True,medium,small,4,train
cju88gx09o2vk0818610zody3,547,626,547,626,0.0696859430760874,1,1,0.7974398051396995,False,medium,small,4,train
cju88itqbny720987hxizbj5y,530,570,530,570,0.2129063224097981,1,1,0.5806058847949345,False,large,large,0,test
cju88k75inzyb0850ccv5x3vk,531,549,531,549,0.2427354649268144,1,1,0.7558431003728922,False,large,large,1,train
cju88l66no10s0850rsda7ej1,530,571,530,571,0.8118197138419853,1,1,0.8944233157958191,False,large,large,4,train
cju88msmoo3470817m441j4sg,530,615,530,615,0.1528700720969474,1,1,0.664621634558362,False,large,medium,3,train
cju88nroho44508500129f1nh,530,621,530,621,0.0256919758150274,1,1,0.8629020459738559,False,medium,small,0,test
cju88oh0po9gq0801nge4tgr1,531,604,531,604,0.0382883725570895,1,1,0.8588219546522686,False,medium,small,4,train
cju88q6h6obpd0871ckmiabbo,546,626,546,626,0.1043341642383176,3,3,0.2633600852901293,True,large,medium,4,train
cju88rl5eo94l0850kf5wtrm1,530,590,530,590,0.2989670610809082,1,1,0.6774174870797647,False,large,large,2,train
cju88t4fvokxf07558ymyh281,530,570,530,570,0.052843429328037,1,1,0.8719841117612325,False,medium,small,3,train
cju88trl3ogi208716qvti51b,530,540,530,540,0.04840321453529,1,1,0.8151200137370076,True,medium,small,3,train
cju88v2f9oi8w0871hx9auh01,546,626,546,626,0.0223320343128649,1,1,0.8283295430971026,True,medium,small,4,train
cju88vx2uoocy075531lc63n3,508,596,508,596,0.0331210695978438,1,1,0.861612969521539,False,medium,small,0,test
cju88y1mwoln50871emyfny1g,529,621,529,621,0.354233826166102,1,1,0.6055992805920881,False,large,large,4,train
cju88z8bson4h0871nnd7fdxo,546,626,546,626,0.0910162787159592,1,1,0.8026667990248261,False,medium,medium,1,train
cju890guyoiti098753yg6cdu,547,626,547,626,0.1140259679576662,1,1,0.7536527426380073,False,large,medium,3,val
cju8914beokbf0850isxpocrk,547,626,547,626,0.0206061526420615,1,1,0.7736841826576832,True,medium,small,1,train
cju892fesoq2g0801n0e0jyia,546,589,546,589,0.2148889593711325,1,1,0.7845016600302036,False,large,large,2,train
cju893jmdompz0817xn3g1w4h,547,626,547,626,0.161292206692327,1,1,0.8537651273705374,False,large,medium,2,train
cju89y9h0puti0818i5yw29e6,547,626,547,626,0.2873705544620381,1,1,0.683566740332807,False,large,large,4,train
cju89z6pqpqfx0817mfv8ixjc,531,622,531,622,0.0148509455556161,1,1,0.6664908601611433,False,small,small,1,val
cju8a1jtvpt9m081712iwkca7,1070,1348,1070,1348,0.186909648076763,1,1,0.6820405203355303,False,large,large,3,train
cju8a2itsq4dv0755ntlovpxe,531,582,531,582,0.0383410669099992,1,1,0.7748197047798199,False,medium,small,4,train
cju8a3nhbpwnb0850d37fo2na,528,622,528,622,0.0593363295332748,1,1,0.7870044097069367,False,medium,small,3,train
cju8a56vxpy780850r45yu4wk,530,584,530,584,0.1252907728095115,1,1,0.7331757337557164,True,large,medium,1,train
cju8a84g0q76m0818hwiggkod,529,554,529,554,0.4615513229101977,1,1,0.6214699914452703,False,large,large,0,test
cju8abobpqbir08189u01huru,547,626,547,626,0.1076887583157624,1,1,0.7469283143344948,False,large,medium,0,test
cju8adb60qbiu080188mxpf8d,528,623,528,623,0.0801048202733596,1,1,0.834724358748648,False,medium,medium,3,train
cju8aeei7q8k308173n9y4klv,528,606,528,606,0.0662066206620662,1,1,0.8322314725955732,False,medium,small,0,test
cju8aj01yqeqm0850lhdz3xdw,531,622,531,622,0.2106442373486899,1,1,0.8487299200685683,False,large,large,0,test
cju8alhigqn2h0801zksudldd,528,614,528,614,0.2960097719869707,1,1,0.7371192113011055,False,large,large,2,train
cju8amfdtqi4x09871tygrgqe,530,622,530,622,0.1335830856033489,1,1,0.8177914556011077,False,large,medium,1,train
cju8ando2qqdo0818ck7i1be1,530,570,530,570,0.0839093015557762,1,1,0.7588156306392818,False,medium,medium,2,train
cju8apjewqrk00801k5d71gky,530,451,530,451,0.1461866711291469,1,1,0.7494673172622529,False,large,medium,2,train
cju8aqq8uqmoq0987hphto9gg,546,626,546,626,0.2653863708176807,1,1,0.7691528473532638,False,large,large,3,train
cju8arof2qpf20850ifr1bnqj,530,594,530,594,0.1522457277174258,1,1,0.6352023003432418,False,large,medium,4,train
cju8ashhnquqr0801rwduzt7d,1011,1220,1011,1220,0.0722941090626064,1,1,0.7748871055578203,False,medium,small,3,val
cju8at3s1qqqx0850hcq8nmnq,529,593,529,593,0.0265766009875771,1,1,0.7071642084026274,True,medium,small,4,train
cju8auylgqx0z0871u4o4db7o,531,622,531,622,0.0282849201591367,1,1,0.8557102369241605,False,medium,small,4,train
cju8aw9n1qyg10801jkjlmors,530,622,530,622,0.2593490262694898,1,1,0.7466703327276294,False,large,large,4,train
cju8axq24r4an0755yhv9d4ly,530,603,530,603,0.0353014800212772,1,1,0.8406145777445175,False,medium,small,2,train
cju8ayeq7r1fb0818z1junacy,528,602,528,602,0.0417012735326688,1,1,0.8574056408957502,False,medium,small,2,train
cju8azmhcr66e0755t61atz72,531,548,531,548,0.1777805270320425,1,1,0.811654583358756,False,large,large,2,train
cju8b0jr0r2oi0801jiquetd5,528,621,528,621,0.0573397013614404,1,1,0.8216983683858596,False,medium,small,3,train
cju8b1v3br45u087189kku66u,546,626,546,626,0.245023347259769,1,1,0.7766606461174437,False,large,large,2,train
cju8b2rmgr52s0801p54eyflx,530,587,530,587,0.1664684516730417,1,1,0.7137526604557813,False,large,medium,0,test
cju8b3ka8r64u0801fh18hk7l,546,626,546,626,0.0351935072382356,1,1,0.8135083204976915,False,medium,small,1,train
cju8b4ja9r2s808509d45ma86,529,623,529,623,0.2203315259112714,1,1,0.8044844605673056,False,large,large,0,test
cju8b542nr81x0871uxnkm9ih,531,622,531,622,0.0194349071399591,1,1,0.8559799187029613,True,small,small,0,test
cju8b5p40r2c60987ofa0mu03,531,598,531,598,0.0459913459176539,1,1,0.8736792808432806,True,medium,small,2,train
cju8b6rp0r5st0850184f79xt,546,626,546,626,0.2748657093705017,1,1,0.7599503962066445,False,large,large,0,test
